algorithm,expression_str,sin,cos,tan,sec,csc,cot,exp,log,sqrt,asin,acos,atan,sinh,cosh,tanh,asinh,atanh,coth,sech,csch,Add,Mul,Pow,AccumulationBounds
baseline_solvable,-2*(-1 - 1/x)/((1 + 4/(x + log(x) + tan(5))**2)*(x + log(x) + tan(5))**2),0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0
baseline_solvable,-1 + 1/(2*(-1)**(4*cosh(1))*sqrt(x)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
baseline_solvable,-(tan(1/(16*x**2))**2 + 1)/(8*x**3),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
baseline_solvable,3*sqrt(x)/sqrt(1 - x**2) + 3*asin(x)/(2*sqrt(x)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0
baseline_solvable,-(-x*(x*(log(x) + 1)/2 + log(x**x)/2)*(x**x)**(x/2)/((x**x)**(x/2) - 1)**2 + 1/((x**x)**(x/2) - 1))*sin(x/((x**x)**(x/2) - 1)),1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,12.0,0.0
baseline_solvable,-x**x*(log(x) + 1)*sin(x**x)/(3*x + log(x)) + (-3 - 1/x)*cos(x**x)/(3*x + log(x))**2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0
baseline_solvable,-x**x*(log(x) + 1)*log(x + sin(x)) - x**x*(cos(x) + 1)/(x + sin(x)) + 1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0
baseline_solvable,(-log(x) - 1)*asin(4)/x**x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
baseline_solvable,-exp(x)/4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
baseline_solvable,(2*x - 5)*exp(x*(x - 5))/x - exp(x*(x - 5))/x**2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0
baseline_solvable,(8*x - 4)/sqrt(-16*x**2*(x - 1)**2 + 1) - 5/x**2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0
baseline_solvable,1 - (-x*sin(sinh(x))*cosh(x) + cos(sinh(x)))/(x**2*cos(sinh(x))**2 + 1),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0
baseline_solvable,x*((x/(x - 1))**x + 5)**x*(x*(x/(x - 1))**x*((x - 1)*(-x/(x - 1)**2 + 1/(x - 1)) + log(x/(x - 1)))/((x/(x - 1))**x + 5) + log((x/(x - 1))**x + 5)) + ((x/(x - 1))**x + 5)**x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,16.0,0.0
baseline_solvable,x*x**(-2*x - 10)*(-2*log(x) + (-2*x - 10)/x) + x**(-2*x - 10) - 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0
baseline_solvable,3*sqrt(3)*sqrt(x**3)/(2*x*sqrt(1 - 3*x**3)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0
baseline_solvable,-(1 - x)**cosh(tanh(3))*cosh(tanh(3))/(1 - x),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0
baseline_solvable,1 - 16/(x*log(x)**2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
baseline_solvable,atan(x**(-3)) - 3/(x**3*(1 + x**(-6))),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0
baseline_solvable,3**x*log(3)*cosh(3**x) + 4/3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
baseline_solvable,(-5*x)**(log(x)*tan(sqrt(3)))*(log(-5*x)*tan(sqrt(3))/x + log(x)*tan(sqrt(3))/x),0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0
baseline_solvable,x**(sqrt(x + 1) + 1)*(log(x)/(2*sqrt(x + 1)) + (sqrt(x + 1) + 1)/x) - 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0
baseline_solvable,-3*cosh(x**(-3))/(x**4*(sinh(x**(-3))**2 + 1)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0
baseline_solvable,1 + 5*cos(5*x + 20)/(2*sqrt(sin(5*x + 20))),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
baseline_solvable,1 - 5*(log(x) + 1)/(x*sqrt(-x**2*log(x)**2 + 1)*asin(x*log(x))**2) - 5/(x**2*asin(x*log(x))),0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,0.0
baseline_solvable,log(sinh(4))*sinh(4)**x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
baseline_solvable,(2 + 1/sqrt(1 - x**2))/atan(x) - (2*x + asin(x) - 4)/((x**2 + 1)*atan(x)**2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,0.0
baseline_solvable,(-x)**(-x - 4)*(x*(-x)**(x + 4)*(log(-x) - (-x - 4)/x) + (-x)**(x + 4)) + log(x*(-x)**(x + 4)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,5.0,0.0
baseline_solvable,-124/(125*sqrt(1 - 15376*x**2/15625)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
baseline_solvable,x*(1 - tanh(exp(x))**2)*exp(x) + tanh(exp(x)) - 1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
baseline_solvable,2*cosh(2*x) - sqrt(-x)/(2*x),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0
baseline_solvable,-cosh(x)*cosh(sinh(x)) - 1/3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
baseline_solvable,2*(-log(-x))**x*(log(-log(-x)) + 1/log(-x)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0
baseline_solvable,(1 - tanh(x)**2)/(sqrt(1 - (log(tanh(x)) - asin(tanh(4)))**2)*tanh(x)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0
baseline_solvable,x**(x*asin(3*x))*((3*x/sqrt(1 - 9*x**2) + asin(3*x))*log(x) + asin(3*x)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,0.0
baseline_solvable,3*x**2*log(x) + x**2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
baseline_solvable,tan(x)**2 + 2 + sin(5)**5/(x*x**(sin(5)**5)),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0
baseline_solvable,(-tan(x + 4)**2 - 1)*log(x) - tan(x + 4)/x,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0
baseline_solvable,-exp(x) - 1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
baseline_solvable,64*log(x)/((x**2 + 1)*atan(x)**2) - 64/(x*atan(x)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0
baseline_solvable,(-4*x/(pi*(4*x/pi + 3)**2) + 1/(4*x/pi + 3))/((x**2/(4*x/pi + 3)**2 + 1)*atan(x/(4*x/pi + 3))),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,12.0,0.0
baseline_solvable,x**(3*x)*(3*log(x) + 3)*exp(x**(3*x)),0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0
baseline_solvable,1 + (2*x**2)**x*(log(2*x**2) + 2)/x - ((2*x**2)**x - 1)/x**2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,0.0
baseline_solvable,(8**tan(x)*(tan(x)**2 + 1)*log(8) + 1)*exp(8**tan(x) + x),0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0
baseline_solvable,sin(x) - 1/sqrt(1 - x**2) + 1/x,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0
baseline_solvable,2*(4*x/(-4*x - 16)**2 + 1/(-4*x - 16))*exp(x/(-4*x - 16)),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0
baseline_solvable,x**(x - x**(3*x**3))*((-x**(3*x**3)*(9*x**2*log(x) + 3*x**2) + 1)*log(x) + (x - x**(3*x**3))/x),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,10.0,0.0
baseline_solvable,x**x*(log(x) + 1) - tan(x)**2 - 1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
baseline_solvable,-3/(x**2*(x**2 + 1)) + 6*atan(x)/x**3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0
baseline_solvable,(-2*x*cosh(x*asin(2)))**x*(-(-2*x*sinh(x*asin(2))*asin(2) - 2*cosh(x*asin(2)))/(2*cosh(x*asin(2))) + log(-2*x*cosh(x*asin(2)))),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0
baseline_solvable,-2**(sin(x)/(-x)**x)*((-log(-x) - 1)*sin(x)/(-x)**x + cos(x)/(-x)**x)*log(2),2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,4.0,0.0
baseline_solvable,-(-x/4 - 1)**(log(5)*sinh(5))*log(5)*sinh(5)/(4*(-x/4 - 1)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
baseline_solvable,-1 + (-4*log(x)/5 - 4/5)/x**(4*x/5) - 1/(2*sqrt(x)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
baseline_solvable,cos(x)*cos(sin(x))*cos(sin(sin(x))),3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
baseline_solvable,(tan(20)/x - log(exp(x))*tan(20)/x**2)*exp(x)**(tan(20)/x),0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0
baseline_solvable,5/sqrt(1 - (5*x + 2)**2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0
baseline_solvable,-x**(-x + exp(x))*((exp(x) - 1)*log(x) + (-x + exp(x))/x) - 1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0
baseline_solvable,(1 - tanh(x)**2)*exp(atan(tanh(x)))/(tanh(x)**2 + 1) - 1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0
baseline_solvable,5*atan(5)/((-5*x - 3)*(-5*x - 3)**atan(5)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
baseline_solvable,-1/(2*x**2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
baseline_solvable,3**log(x)*log(3)/x + x**x*(log(x) + 1) + 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0
baseline_solvable,2*sinh(2*x)/x - (cosh(2*x) - 1)/x**2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
baseline_solvable,-2 - 2*(x**(x - 2)*(log(x) + (x - 2)/x)/2 + 1/2)/sqrt(x + x**(x - 2)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0
baseline_solvable,-50*sin(x - 4)**24*cos(x - 4),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
baseline_solvable,-2*3**x*log(3) + 2*sin(x),1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
baseline_solvable,-(1 - tanh((x + 1)**tan(x))**2)*(x + 1)**tan(x)*((tan(x)**2 + 1)*log(x + 1) + tan(x)/(x + 1)),0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,0.0
baseline_solvable,(x**4*(-4*log(x) - 4)/(1296*x**(4*x)) + x**3/(324*x**(4*x)))*(tan(x**4/(1296*x**(4*x)))**2 + 1),0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,7.0,0.0
baseline_solvable,-(tan(x + 3*tan(x) - atan(x))**2 + 1)*(3*tan(x)**2 + 4 - 1/(x**2 + 1)),0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0
baseline_solvable,"AccumBounds(-pi/2, pi/2)/x**2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
baseline_solvable,3**(x + 1/asin(log(x)))*(1 - 1/(x*sqrt(1 - log(x)**2)*asin(log(x))**2))*log(3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0
baseline_solvable,x**((4*x - 3)/x)*((4/x - (4*x - 3)/x**2)*log(x) + (4*x - 3)/x**2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0
baseline_solvable,-(1 - tanh(tan(x + 6) + 5)**2)*(tan(x + 6)**2 + 1),0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0
baseline_solvable,4*cos(x) - 4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
baseline_solvable,x*sqrt(-atan(x - sin(x)))*(1 - cos(x))/(2*((x - sin(x))**2 + 1)*atan(x - sin(x))) + sqrt(-atan(x - sin(x))) - 1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,3.0,0.0
baseline_solvable,-(x - 5)*(-x/((x**2 + 1)*atan(x)) - log(atan(x)))/(4*atan(x)**x) + 1 - 1/(4*atan(x)**x),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0
baseline_solvable,1 + 1/(x**2*tan(15)**5),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
baseline_solvable,(2*x + 1)/x**256 - 256*(x**2 + x - 5)/x**257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0
baseline_solvable,(x + cosh(sin(5)))**tanh(1)*tanh(1)/(x + cosh(sin(5))),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
baseline_solvable,-3**sinh(x)*x*log(3)*cosh(x)/sinh(4) - 3**sinh(x)/sinh(4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0
baseline_solvable,((x*(tan(x)**2 + 1) + tan(x))*exp(x*tan(x)) + exp(x))*cosh(exp(x) + exp(x*tan(x))),0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0
baseline_solvable,(x*x**x*(log(x) + 1) + x**x)*cos(x*x**x - 2),0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0
baseline_solvable,(-tanh(5*x))**exp(5*x)*(-(5*tanh(5*x)**2 - 5)*exp(5*x)/tanh(5*x) + 5*exp(5*x)*log(-tanh(5*x))),0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,3.0,0.0
baseline_solvable,-exp(x)/(-exp(x) - 4 - tan(2)),0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
baseline_solvable,exp(x) - tanh(2)/x**2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
baseline_solvable,(tan(x)**2 + 1)*sin(1)/sin(exp(2)),2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
baseline_solvable,-5*sinh(cosh(3))/x**sinh(cosh(3)) + 5/x**sinh(cosh(3)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0
baseline_solvable,1/(x**2 + 1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
baseline_solvable,1 - (1/(x*sqrt(1 - (x + 3)**2)) - asin(x + 3)/x**2)/(1 + asin(x + 3)**2/x**2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,0.0
baseline_solvable,4**(2 - x)*(tan(x/9)**2/9 + 1/9) - 4**(2 - x)*log(4)*tan(x/9),0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0
baseline_solvable,x**atan(4*x**2 + x - 1)*((8*x + 1)*log(x)/((4*x**2 + x - 1)**2 + 1) + atan(4*x**2 + x - 1)/x),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,0.0
baseline_solvable,cos(x) + cosh(x)/x - (sinh(x) + 1)/x**2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
baseline_solvable,(tan(cosh(exp(x) + 7))**2 + 1)*exp(x)*sinh(exp(x) + 7),0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
baseline_solvable,24*x**2*exp(8*x**3*tanh(4)**3)*tanh(4)**3/sqrt(1 - exp(16*x**3*tanh(4)**3)),0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0
baseline_solvable,(3*sqrt(x))**exp(-x/4)*(-exp(-x/4)*log(3*sqrt(x))/4 + exp(-x/4)/(2*x)),0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0
